trabajador_id,nombre,fecha_nacimiento,pasaporte,nombre_compania,codigo_compania,licencia_actual_id,vuelo_id,rol
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,29,Copiloto
10,Alex Deleon,03-10-1979,A35692355,ETHOPIAN AIRLINES,ETA,11,76,Piloto
18,Michael Chavez,28-08-1976,O16330677,ETHOPIAN AIRLINES,ETA,,142,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,15,110,Piloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,128,Piloto
23,Latasha Nelson,09-05-1986,V51246373,MARTINAIR HOLLAND,MPH,49,110,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,15,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,,28,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,,28,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,15,55,Copiloto
30,Daniel Callahan,13-09-1987,X88103341,LATAM DOMESTICO,LUD,,121,Paramedico
1,Melanie Cummings,01-09-1980,J00360904,KOREAN AIR,KEA,,45,Tripulante de Cabina
0,Jessica Harvey,08-04-1996,L89163667,IBERIA,IBE,37,122,Copiloto
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,36,144,Piloto
47,Michael Compton,07-01-1980,T63857772,OCEANAIR,COG,,77,Paramedico
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,47,125,Copiloto
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,,95,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM DOMESTICO,LUD,45,56,Piloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,3,Copiloto
53,Patricia Alvarado,01-08-1983,P27318304,KALITTA AIR,KAI,,141,Paramedico
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,4,Copiloto
15,Matthew Walsh,20-09-1993,S26547035,LACSA,LRC,46,70,Piloto
35,Francisco Rich,21-02-1996,D89562085,QANTAS,QAF,,78,Paramedico
35,Francisco Rich,21-02-1996,D89562085,OCEANAIR,COG,,78,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,UNITED,UAN,,140,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,EASTERN AIRLINES,EAL,,12,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,31,Piloto
24,Eric Phelps,01-10-1994,B96464671,IBERIA,IBE,35,143,Piloto
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,108,Tripulante de Cabina
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,,134,Tripulante de Cabina
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,17,Copiloto
27,Steven Hernandez,18-11-1997,Z48029074,NO_COMPANY,NCY,,19,Paramedico
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,47,127,Copiloto
35,Francisco Rich,21-02-1996,D89562085,OCEANAIR,COG,,106,Paramedico
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,99,Copiloto
31,Linda Warren,13-03-1975,L01109034,LAW,LAW,50,85,Piloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,36,145,Piloto
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,,28,Paramedico
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,,142,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,,110,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,ETHOPIAN AIRLINES,ETA,,12,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,66,Piloto
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,,27,Tripulante de Cabina
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,,84,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,,39,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,109,Piloto
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,22,124,Copiloto
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,45,45,Piloto
12,Ronnie Moore,12-01-1997,L28170812,LAW,LAW,,127,Tripulante de Cabina
35,Francisco Rich,21-02-1996,D89562085,IBERIA,IBE,,73,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,,131,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,,59,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,22,115,Piloto
28,Nicholas Simmons,03-08-1994,W03439988,LATAM INTER,LAT,,11,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,,51,Tripulante de Cabina
17,Laura Ward,23-01-1981,I74549867,OCEANAIR,COG,28,41,Piloto
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,,119,Tripulante de Cabina
23,Latasha Nelson,09-05-1986,V51246373,MARTINAIR HOLLAND,MPH,49,118,Copiloto
19,Desiree Williams,19-03-1993,Z32250364,MARTINAIR HOLLAND,MPH,,112,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM INTER,LAT,15,100,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,57,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,,110,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,20,Copiloto
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,,27,Paramedico
20,James Singleton,12-08-1977,U46471214,KOREAN AIR,KEA,,66,Paramedico
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,3,Copiloto
1,Melanie Cummings,01-09-1980,J00360904,KOREAN AIR,KEA,,37,Tripulante de Cabina
31,Linda Warren,13-03-1975,L01109034,AEROVIAS DAP (centro/norte),ADC,50,127,Piloto
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,,21,Paramedico
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,144,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,KOREAN AIR,KEA,25,32,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,12,Piloto
21,Kimberly Brown,02-09-1999,H50641909,IBERIA,IBE,22,115,Piloto
37,Joe Cabrera,13-08-1994,O98651462,OCEANAIR,COG,25,94,Piloto
9,John Ross,16-03-1979,F40422038,MARTINAIR HOLLAND,MPH,29,126,Piloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,17,51,Piloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,108,Piloto
52,Sara Sims,10-07-1999,F00773862,ETHOPIAN AIRLINES,ETA,,137,Paramedico
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,142,Piloto
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,,0,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,LATAM ARGENTINA,LAM,,38,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,AEROVIAS DAP (centro/norte),ADC,45,110,Piloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,73,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,47,139,Piloto
39,Patricia Norris,08-12-1974,Y69764268,QANTAS,QAF,,42,Tripulante de Cabina
52,Sara Sims,10-07-1999,F00773862,LAW,LAW,,140,Paramedico
58,Samuel Jimenez,07-01-1984,B79815379,NO_COMPANY,NCY,,87,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,100,Copiloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,59,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,LATAM ARGENTINA,LAM,41,30,Copiloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,33,Piloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,22,53,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,ALITALIA,AZI,7,136,Copiloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,2,Piloto
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,85,Piloto
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,,44,Tripulante de Cabina
18,Michael Chavez,28-08-1976,O16330677,BRITISH,BTA,,143,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,OCEANAIR,COG,25,15,Piloto
21,Kimberly Brown,02-09-1999,H50641909,KALITTA AIR,KAI,51,43,Piloto
0,Jessica Harvey,08-04-1996,L89163667,LATAM CARGO,UCA,37,146,Piloto
5,Miguel Oliver,27-08-1992,E21376006,ALITALIA,AZI,,101,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,,36,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LACSA,LRC,15,110,Piloto
17,Laura Ward,23-01-1981,I74549867,OCEANAIR,COG,28,90,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,111,Piloto
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,47,137,Piloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,86,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,BRITISH,BTA,7,68,Piloto
12,Ronnie Moore,12-01-1997,L28170812,KOREAN AIR,KEA,,80,Tripulante de Cabina
41,Jeffrey Roberts,02-12-1971,G16561693,ETHOPIAN AIRLINES,ETA,19,93,Piloto
22,Rodney Wilson,18-10-1973,R08362516,LACSA,LRC,,24,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,17,Piloto
39,Patricia Norris,08-12-1974,Y69764268,QANTAS,QAF,,97,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,45,45,Piloto
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,,38,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,,91,Tripulante de Cabina
16,Tracey Harris,05-06-1978,C97271665,EASTERN AIRLINES,EAL,,120,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,48,31,Piloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,17,13,Piloto
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,17,111,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,0,Piloto
13,Bradley Glenn,17-10-1975,U87751971,LATAM CARGO,UCA,,144,Tripulante de Cabina
24,Eric Phelps,01-10-1994,B96464671,IBERIA,IBE,35,21,Piloto
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,73,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,BRITISH,BTA,25,2,Copiloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,57,Copiloto
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,47,128,Piloto
50,Adam Herrera,04-12-1976,Y37241205,LATAM ECUADOR,XLE,,33,Paramedico
53,Patricia Alvarado,01-08-1983,P27318304,AEROVIAS DAP (centro/norte),ADC,,141,Paramedico
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,47,94,Copiloto
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,,137,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,17,35,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,KALITTA AIR,KAI,,8,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,KOREAN AIR,KEA,25,83,Copiloto
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,,136,Tripulante de Cabina
38,Gabriel Palmer,18-08-1981,O88716397,LATAM DOMESTICO,LUD,31,123,Piloto
46,Heather Arnold,10-01-1999,Y81323264,LATAM DOMESTICO,LUD,,102,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,17,48,Piloto
18,Michael Chavez,28-08-1976,O16330677,LATAM CARGO,UCA,,1,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,LATAM DOMESTICO,LUD,15,144,Copiloto
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,29,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ARGENTINA,LAM,45,76,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,132,Copiloto
49,Kenneth Brady,06-11-1981,O21522167,LATAM DOMESTICO,LUD,,30,Paramedico
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,,4,Tripulante de Cabina
24,Eric Phelps,01-10-1994,B96464671,ETHOPIAN AIRLINES,ETA,35,95,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,KALITTA AIR,KAI,7,28,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,LATAM ARGENTINA,LAM,2,42,Piloto
19,Desiree Williams,19-03-1993,Z32250364,LATAM DOMESTICO,LUD,,58,Tripulante de Cabina
56,Isaiah Riley,18-09-1986,W12727804,IBERIA,IBE,,27,Tripulante de Cabina
24,Eric Phelps,01-10-1994,B96464671,IBERIA,IBE,35,63,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,45,144,Copiloto
0,Jessica Harvey,08-04-1996,L89163667,ALITALIA,AZI,37,62,Copiloto
9,John Ross,16-03-1979,F40422038,MARTINAIR HOLLAND,MPH,29,27,Piloto
15,Matthew Walsh,20-09-1993,S26547035,LACSA,LRC,46,44,Piloto
8,Jason Edwards,09-02-1975,J22810925,LACSA,LRC,45,56,Piloto
59,Jacob Duran,25-02-1988,A85793465,ALITALIA,AZI,17,140,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,QANTAS,QAF,41,109,Copiloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,47,141,Copiloto
51,Kristina Gilmore,13-12-1985,B29047250,LAW,LAW,,53,Tripulante de Cabina
26,Elizabeth Jordan,16-09-1974,S70038299,LAW,LAW,,118,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,138,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,OCEANAIR,COG,,110,Tripulante de Cabina
41,Jeffrey Roberts,02-12-1971,G16561693,IBERIA,IBE,19,124,Piloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,123,Copiloto
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,,137,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,OCEANAIR,COG,48,53,Piloto
21,Kimberly Brown,02-09-1999,H50641909,IBERIA,IBE,22,53,Copiloto
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,,29,Tripulante de Cabina
41,Jeffrey Roberts,02-12-1971,G16561693,IBERIA,IBE,19,30,Piloto
21,Kimberly Brown,02-09-1999,H50641909,OCEANAIR,COG,22,32,Copiloto
39,Patricia Norris,08-12-1974,Y69764268,AEROVIAS DAP (centro/norte),ADC,,42,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,LATAM ECUADOR,XLE,47,81,Piloto
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,,25,Tripulante de Cabina
7,Curtis Gutierrez,14-03-1974,Q46419538,NO_COMPANY,NCY,7,19,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,6,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,36,37,Piloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,36,112,Copiloto
40,Brian Berry,22-12-1998,N92528667,LAW,LAW,,35,Paramedico
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,48,Piloto
2,Melissa Jimenez,18-12-1998,W08204144,BRITISH,BTA,,96,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,15,41,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,48,99,Copiloto
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,17,108,Piloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,48,140,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,,38,Tripulante de Cabina
47,Michael Compton,07-01-1980,T63857772,EASTERN AIRLINES,EAL,,109,Paramedico
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,36,95,Piloto
50,Adam Herrera,04-12-1976,Y37241205,LAW,LAW,,105,Paramedico
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,,109,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,,8,Tripulante de Cabina
31,Linda Warren,13-03-1975,L01109034,LAW,LAW,50,69,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,17,35,Copiloto
41,Jeffrey Roberts,02-12-1971,G16561693,LATAM DOMESTICO,LUD,19,34,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,,81,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,KOREAN AIR,KEA,25,96,Piloto
9,John Ross,16-03-1979,F40422038,BRITISH,BTA,29,31,Copiloto
56,Isaiah Riley,18-09-1986,W12727804,LATAM ARGENTINA,LAM,,136,Tripulante de Cabina
15,Matthew Walsh,20-09-1993,S26547035,EASTERN AIRLINES,EAL,12,131,Copiloto
31,Linda Warren,13-03-1975,L01109034,ETHOPIAN AIRLINES,ETA,50,105,Piloto
37,Joe Cabrera,13-08-1994,O98651462,BRITISH,BTA,25,15,Piloto
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,109,Tripulante de Cabina
9,John Ross,16-03-1979,F40422038,UNITED,UAN,29,65,Copiloto
47,Michael Compton,07-01-1980,T63857772,EASTERN AIRLINES,EAL,,98,Paramedico
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,48,126,Copiloto
59,Jacob Duran,25-02-1988,A85793465,EASTERN AIRLINES,EAL,48,99,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,QANTAS,QAF,25,32,Piloto
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,51,53,Copiloto
37,Joe Cabrera,13-08-1994,O98651462,OCEANAIR,COG,25,63,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM INTER,LAT,45,100,Copiloto
31,Linda Warren,13-03-1975,L01109034,AEROVIAS DAP (centro/norte),ADC,50,69,Copiloto
30,Daniel Callahan,13-09-1987,X88103341,LATAM ECUADOR,XLE,,125,Paramedico
19,Desiree Williams,19-03-1993,Z32250364,AEROVIAS DAP (centro/norte),ADC,,85,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,47,144,Piloto
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,,48,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,ETHOPIAN AIRLINES,ETA,15,87,Copiloto
19,Desiree Williams,19-03-1993,Z32250364,ETHOPIAN AIRLINES,ETA,,85,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,QANTAS,QAF,48,29,Copiloto
8,Jason Edwards,09-02-1975,J22810925,LATAM CARGO,UCA,45,64,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LAW,LAW,48,51,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,41,Copiloto
38,Gabriel Palmer,18-08-1981,O88716397,LATAM DOMESTICO,LUD,40,90,Piloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,126,Copiloto
38,Gabriel Palmer,18-08-1981,O88716397,LATAM DOMESTICO,LUD,31,5,Copiloto
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,,45,Tripulante de Cabina
37,Joe Cabrera,13-08-1994,O98651462,BRITISH,BTA,25,7,Piloto
38,Gabriel Palmer,18-08-1981,O88716397,UNITED,UAN,31,45,Copiloto
34,Ronald Monroe,12-09-1984,C02131672,ALITALIA,AZI,2,121,Copiloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,47,147,Copiloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,13,Piloto
59,Jacob Duran,25-02-1988,A85793465,UNITED,UAN,17,35,Copiloto
25,Danny Pratt,31-10-1998,E10934506,AEROVIAS DAP (centro/norte),ADC,36,127,Copiloto
18,Michael Chavez,28-08-1976,O16330677,LATAM CARGO,UCA,,142,Tripulante de Cabina
32,Darrell Henderson,14-03-1975,I87476188,QANTAS,QAF,,142,Paramedico
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,17,111,Piloto
2,Melissa Jimenez,18-12-1998,W08204144,IBERIA,IBE,,124,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,UNITED,UAN,,138,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LAW,LAW,,26,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,,130,Tripulante de Cabina
39,Patricia Norris,08-12-1974,Y69764268,QANTAS,QAF,,9,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,47,127,Copiloto
10,Alex Deleon,03-10-1979,A35692355,ETHOPIAN AIRLINES,ETA,11,78,Piloto
4,Diane Swanson,14-02-1974,F08731569,KALITTA AIR,KAI,,129,Tripulante de Cabina
38,Gabriel Palmer,18-08-1981,O88716397,UNITED,UAN,31,74,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,UNITED,UAN,,138,Tripulante de Cabina
14,Ronnie Macias,12-02-1988,J06543685,LATAM DOMESTICO,LUD,,33,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,LATAM DOMESTICO,LUD,,48,Tripulante de Cabina
58,Samuel Jimenez,07-01-1984,B79815379,LACSA,LRC,,80,Tripulante de Cabina
41,Jeffrey Roberts,02-12-1971,G16561693,KOREAN AIR,KEA,19,124,Piloto
56,Isaiah Riley,18-09-1986,W12727804,BRITISH,BTA,,47,Tripulante de Cabina
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,,26,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,UNITED,UAN,41,47,Piloto
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,125,Copiloto
0,Jessica Harvey,08-04-1996,L89163667,NO_COMPANY,NCY,37,148,Piloto
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,17,126,Copiloto
12,Ronnie Moore,12-01-1997,L28170812,AEROVIAS DAP (centro/norte),ADC,,48,Tripulante de Cabina
2,Melissa Jimenez,18-12-1998,W08204144,KALITTA AIR,KAI,,2,Tripulante de Cabina
34,Ronald Monroe,12-09-1984,C02131672,OCEANAIR,COG,41,30,Copiloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,47,147,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,29,Copiloto
23,Latasha Nelson,09-05-1986,V51246373,LACSA,LRC,49,44,Copiloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,36,95,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM ECUADOR,XLE,45,119,Piloto
21,Kimberly Brown,02-09-1999,H50641909,AEROVIAS DAP (centro/norte),ADC,22,115,Piloto
13,Bradley Glenn,17-10-1975,U87751971,KOREAN AIR,KEA,,113,Tripulante de Cabina
38,Gabriel Palmer,18-08-1981,O88716397,LATAM DOMESTICO,LUD,40,45,Copiloto
28,Nicholas Simmons,03-08-1994,W03439988,LAW,LAW,,11,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,17,74,Piloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,47,95,Piloto
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,,139,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,KOREAN AIR,KEA,17,86,Copiloto
22,Rodney Wilson,18-10-1973,R08362516,EASTERN AIRLINES,EAL,,138,Tripulante de Cabina
45,Jill Haas,10-04-1986,U50608611,LAW,LAW,,117,Paramedico
56,Isaiah Riley,18-09-1986,W12727804,KALITTA AIR,KAI,,36,Tripulante de Cabina
8,Jason Edwards,09-02-1975,J22810925,IBERIA,IBE,45,100,Copiloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,111,Piloto
25,Danny Pratt,31-10-1998,E10934506,KALITTA AIR,KAI,47,80,Piloto
59,Jacob Duran,25-02-1988,A85793465,LATAM ARGENTINA,LAM,17,86,Copiloto
53,Patricia Alvarado,01-08-1983,P27318304,BRITISH,BTA,,65,Paramedico
39,Patricia Norris,08-12-1974,Y69764268,AEROVIAS DAP (centro/norte),ADC,,97,Tripulante de Cabina
21,Kimberly Brown,02-09-1999,H50641909,LATAM ECUADOR,XLE,22,53,Copiloto
7,Curtis Gutierrez,14-03-1974,Q46419538,AEROVIAS DAP (centro/norte),ADC,7,71,Copiloto
5,Miguel Oliver,27-08-1992,E21376006,UNITED,UAN,,138,Tripulante de Cabina
25,Danny Pratt,31-10-1998,E10934506,LATAM CARGO,UCA,47,80,Piloto
49,Kenneth Brady,06-11-1981,O21522167,UNITED,UAN,,50,Paramedico
16,Tracey Harris,05-06-1978,C97271665,LATAM ECUADOR,XLE,,76,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,NO_COMPANY,NCY,48,48,Piloto
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,,50,Tripulante de Cabina
46,Heather Arnold,10-01-1999,Y81323264,KALITTA AIR,KAI,,108,Tripulante de Cabina
22,Rodney Wilson,18-10-1973,R08362516,ALITALIA,AZI,,101,Tripulante de Cabina
0,Jessica Harvey,08-04-1996,L89163667,IBERIA,IBE,37,86,Piloto
8,Jason Edwards,09-02-1975,J22810925,LATAM INTER,LAT,45,88,Copiloto
32,Darrell Henderson,14-03-1975,I87476188,LATAM CARGO,UCA,,144,Paramedico
50,Adam Herrera,04-12-1976,Y37241205,BRITISH,BTA,,37,Paramedico
25,Danny Pratt,31-10-1998,E10934506,BRITISH,BTA,36,80,Piloto
51,Kristina Gilmore,13-12-1985,B29047250,KALITTA AIR,KAI,,51,Tripulante de Cabina
59,Jacob Duran,25-02-1988,A85793465,BRITISH,BTA,48,20,Copiloto
58,Samuel Jimenez,07-01-1984,B79815379,AEROVIAS DAP (centro/norte),ADC,,33,Tripulante de Cabina
7,Curtis Gutierrez,14-03-1974,Q46419538,BRITISH,BTA,7,54,Copiloto
25,Danny Pratt,31-10-1998,E10934506,EASTERN AIRLINES,EAL,36,8,Copiloto
